ensemblID,analysis,sample_site,group,Precursor,geneID,ensemblID.y,type,entrezID,score
ENSG00000196352,DE,Macula,DE.Macula,"",CD55,ENSG00000196352,ENS,1604,3
ENSG00000196367,DE,Periphery,DE.Periphery,"",TRRAP,ENSG00000196367,ENS,8295,1
ENSG00000196368,DE,Macula,DE.Macula,"",NUDT11,ENSG00000196368,ENS,55190,1
ENSG00000196381,DP,Macula,DP.Macula,"",ZNF781,ENSG00000196381,ENS,163115,1
ENSG00000196421,DP,Macula,DP.Macula,"",C20orf204,ENSG00000196421,ENS,284739,1
ENSG00000196576,DP,Macula,DP.Macula,"",PLXNB2,ENSG00000196576,ENS,23654,1
ENSG00000196605,DP,Periphery,DP.Periphery,"",ZNF846,ENSG00000196605,ENS,100505555,2
ENSG00000196605,DE,Periphery,DE.Periphery,"",ZNF846,ENSG00000196605,ENS,100505555,2
ENSG00000196693,DE,Periphery,DE.Periphery,"",ZNF33B,ENSG00000196693,ENS,7582,1
ENSG00000196756,DP,Macula,DP.Macula,"",SNHG17,ENSG00000196756,ENS,388796,1
ENSG00000196821,DE,Macula,DE.Macula,"",C6orf106,ENSG00000196821,ENS,64771,1
ENSG00000196912,DE,Periphery,DE.Periphery,"",ANKRD36B,ENSG00000196912,ENS,57730,1
ENSG00000196914,DP,Periphery,DP.Periphery,"",ARHGEF12,ENSG00000196914,ENS,23365,1
ENSG00000197037,DP,Macula,DP.Macula,"",ZSCAN25,ENSG00000197037,ENS,221785,3
ENSG00000197037,DP,Periphery,DP.Periphery,"",ZSCAN25,ENSG00000197037,ENS,221785,3
ENSG00000197037,DE,Periphery,DE.Periphery,"",ZSCAN25,ENSG00000197037,ENS,221785,3
ENSG00000197054,DP,Periphery,DP.Periphery,"",ZNF763,ENSG00000197054,ENS,284390,1
ENSG00000197061,DP,Macula,DP.Macula,"",HIST1H4C,ENSG00000197061,ENS,8364,3
ENSG00000197061,DP,Periphery,DP.Periphery,"",HIST1H4C,ENSG00000197061,ENS,8364,3
ENSG00000197061,DE,Macula,DE.Macula,"",HIST1H4C,ENSG00000197061,ENS,8364,3
ENSG00000197102,DP,Macula,DP.Macula,"",DYNC1H1,ENSG00000197102,ENS,1778,2
ENSG00000197102,DE,Macula,DE.Macula,"",DYNC1H1,ENSG00000197102,ENS,1778,2
ENSG00000197136,DP,Macula,DP.Macula,"",PCNX3,ENSG00000197136,ENS,399909,1
ENSG00000197217,DE,Periphery,DE.Periphery,"",ENTPD4,ENSG00000197217,ENS,9583,1
ENSG00000197405,DE,Macula,DE.Macula,"",C5AR1,ENSG00000197405,ENS,728,2
ENSG00000197405,DE,Periphery,DE.Periphery,"",C5AR1,ENSG00000197405,ENS,728,2
ENSG00000197448,DE,Periphery,DE.Periphery,"",GSTK1,ENSG00000197448,ENS,373156,1
ENSG00000197496,DP,Macula,DP.Macula,"",SLC2A10,ENSG00000197496,ENS,81031,2
ENSG00000197496,DE,Macula,DE.Macula,"",SLC2A10,ENSG00000197496,ENS,81031,2
ENSG00000197535,DP,Macula,DP.Macula,"",MYO5A,ENSG00000197535,ENS,4644,2
ENSG00000197535,DE,Macula,DE.Macula,"",MYO5A,ENSG00000197535,ENS,4644,2
ENSG00000197536,DE,Periphery,DE.Periphery,"",C5orf56,ENSG00000197536,ENS,441108,1
ENSG00000197548,DE,Periphery,DE.Periphery,"",ATG7,ENSG00000197548,ENS,10533,1
ENSG00000197555,DP,Macula,DP.Macula,"",SIPA1L1,ENSG00000197555,ENS,26037,2
ENSG00000197555,DE,Macula,DE.Macula,"",SIPA1L1,ENSG00000197555,ENS,26037,2
ENSG00000197601,DP,Macula,DP.Macula,"",FAR1,ENSG00000197601,ENS,84188,1
ENSG00000197694,DP,Macula,DP.Macula,"",SPTAN1,ENSG00000197694,ENS,6709,2
ENSG00000197694,DE,Macula,DE.Macula,"",SPTAN1,ENSG00000197694,ENS,6709,2
ENSG00000197747,DP,Macula,DP.Macula,"",S100A10,ENSG00000197747,ENS,6281,2
ENSG00000197747,DE,Macula,DE.Macula,"",S100A10,ENSG00000197747,ENS,6281,2
ENSG00000197748,DP,Macula,DP.Macula,"",CFAP43,ENSG00000197748,ENS,80217,1
ENSG00000197858,DP,Macula,DP.Macula,"",GPAA1,ENSG00000197858,ENS,8733,1
ENSG00000197872,DP,Macula,DP.Macula,"",FAM49A,ENSG00000197872,ENS,81553,1
ENSG00000197879,DP,Macula,DP.Macula,"",MYO1C,ENSG00000197879,ENS,4641,2
ENSG00000197879,DE,Macula,DE.Macula,"",MYO1C,ENSG00000197879,ENS,4641,2
ENSG00000197885,DP,Periphery,DP.Periphery,"",NKIRAS1,ENSG00000197885,ENS,28512,3
ENSG00000197885,DE,Macula,DE.Macula,"",NKIRAS1,ENSG00000197885,ENS,28512,3
ENSG00000197885,DE,Periphery,DE.Periphery,"",NKIRAS1,ENSG00000197885,ENS,28512,3
ENSG00000197921,DP,Macula,DP.Macula,"",HES5,ENSG00000197921,ENS,388585,2
ENSG00000197921,DE,Macula,DE.Macula,"",HES5,ENSG00000197921,ENS,388585,2
ENSG00000197959,DP,Macula,DP.Macula,"",DNM3,ENSG00000197959,ENS,26052,1
ENSG00000197971,DP,Macula,DP.Macula,"",MBP,ENSG00000197971,ENS,4155,2
ENSG00000197971,DP,Periphery,DP.Periphery,"",MBP,ENSG00000197971,ENS,4155,2
ENSG00000197977,DP,Macula,DP.Macula,"",ELOVL2,ENSG00000197977,ENS,54898,1
ENSG00000198133,DE,Periphery,DE.Periphery,"",TMEM229B,ENSG00000198133,ENS,161145,1
ENSG00000198162,DP,Macula,DP.Macula,"",MAN1A2,ENSG00000198162,ENS,10905,1
ENSG00000198336,DP,Macula,DP.Macula,"",MYL4,ENSG00000198336,ENS,4635,1
ENSG00000198380,DP,Macula,DP.Macula,"",GFPT1,ENSG00000198380,ENS,2673,1
ENSG00000198417,DP,Macula,DP.Macula,"",MT1F,ENSG00000198417,ENS,4494,2
ENSG00000198417,DE,Macula,DE.Macula,"",MT1F,ENSG00000198417,ENS,4494,2
ENSG00000198431,DE,Periphery,DE.Periphery,"",TXNRD1,ENSG00000198431,ENS,7296,1
ENSG00000198483,DP,Macula,DP.Macula,"",ANKRD35,ENSG00000198483,ENS,148741,1
ENSG00000198513,DP,Macula,DP.Macula,"",ATL1,ENSG00000198513,ENS,51062,2
ENSG00000198513,DE,Macula,DE.Macula,"",ATL1,ENSG00000198513,ENS,51062,2
ENSG00000198590,DE,Periphery,DE.Periphery,"",C3orf35,ENSG00000198590,ENS,339883,1
ENSG00000198612,DE,Periphery,DE.Periphery,"",COPS8,ENSG00000198612,ENS,10920,1
ENSG00000198663,DE,Periphery,DE.Periphery,"",C6orf89,ENSG00000198663,ENS,221477,1
ENSG00000198668,DP,Macula,DP.Macula,"",CALM1,ENSG00000198668,ENS,801,1
ENSG00000198689,DP,Macula,DP.Macula,"",SLC9A6,ENSG00000198689,ENS,10479,3
ENSG00000198689,DE,Macula,DE.Macula,"",SLC9A6,ENSG00000198689,ENS,10479,3
ENSG00000198689,DE,Periphery,DE.Periphery,"",SLC9A6,ENSG00000198689,ENS,10479,3
ENSG00000198715,DE,Periphery,DE.Periphery,"",GLMP,ENSG00000198715,ENS,112770,1
ENSG00000198730,DP,Macula,DP.Macula,"",CTR9,ENSG00000198730,ENS,9646,1
ENSG00000198736,DP,Macula,DP.Macula,"",MSRB1,ENSG00000198736,ENS,51734,3
ENSG00000198736,DP,Periphery,DP.Periphery,"",MSRB1,ENSG00000198736,ENS,51734,3
ENSG00000198736,DE,Periphery,DE.Periphery,"",MSRB1,ENSG00000198736,ENS,51734,3
ENSG00000198746,DP,Macula,DP.Macula,"",GPATCH3,ENSG00000198746,ENS,63906,1
ENSG00000198794,DE,Periphery,DE.Periphery,"",SCAMP5,ENSG00000198794,ENS,192683,1
ENSG00000198814,DE,Periphery,DE.Periphery,"",GK,ENSG00000198814,ENS,2710,1
ENSG00000198840,DP,Macula,DP.Macula,"",MT-ND3,ENSG00000198840,ENS,4537,1
ENSG00000198865,DP,Macula,DP.Macula,"",CCDC152,ENSG00000198865,ENS,100129792,1
ENSG00000198876,DP,Macula,DP.Macula,"",DCAF12,ENSG00000198876,ENS,25853,1
ENSG00000198898,DE,Periphery,DE.Periphery,"",CAPZA2,ENSG00000198898,ENS,830,1
ENSG00000198901,DE,Macula,DE.Macula,"",PRC1,ENSG00000198901,ENS,9055,1
ENSG00000198920,DP,Macula,DP.Macula,"",KIAA0753,ENSG00000198920,ENS,9851,2
ENSG00000198920,DE,Macula,DE.Macula,"",KIAA0753,ENSG00000198920,ENS,9851,2
ENSG00000198924,DP,Macula,DP.Macula,"",DCLRE1A,ENSG00000198924,ENS,9937,1
ENSG00000198931,DE,Periphery,DE.Periphery,"",APRT,ENSG00000198931,ENS,353,1
ENSG00000198932,DP,Macula,DP.Macula,"",GPRASP1,ENSG00000198932,ENS,9737,1
ENSG00000198961,DE,Periphery,DE.Periphery,"",PJA2,ENSG00000198961,ENS,9867,1
ENSG00000201098,DP,Macula,DP.Macula,"",RNY1,ENSG00000201098,ENS,6084,1
ENSG00000201998,DE,Periphery,DE.Periphery,"",SNORA23,ENSG00000201998,ENS,677808,1
ENSG00000203485,DE,Macula,DE.Macula,"",INF2,ENSG00000203485,ENS,64423,1
ENSG00000203737,DE,Periphery,DE.Periphery,"",GPR52,ENSG00000203737,ENS,9293,1
ENSG00000203778,DP,Macula,DP.Macula,"",FAM229B,ENSG00000203778,ENS,619208,1
ENSG00000203814,DE,Periphery,DE.Periphery,"",HIST2H2BF,ENSG00000203814,ENS,440689,1
ENSG00000203877,DP,Periphery,DP.Periphery,"",RIPPLY2,ENSG00000203877,ENS,134701,1
ENSG00000203879,DP,Macula,DP.Macula,"",GDI1,ENSG00000203879,ENS,2664,3
ENSG00000203879,DE,Macula,DE.Macula,"",GDI1,ENSG00000203879,ENS,2664,3
ENSG00000203879,DE,Periphery,DE.Periphery,"",GDI1,ENSG00000203879,ENS,2664,3
ENSG00000203993,DP,Macula,DP.Macula,"",ARRDC1-AS1,ENSG00000203993,ENS,85026,1
ENSG00000204033,DP,Macula,DP.Macula,"",LRIT2,ENSG00000204033,ENS,340745,1
ENSG00000204071,DP,Macula,DP.Macula,"",TCEAL6,ENSG00000204071,ENS,158931,1
ENSG00000204099,DP,Periphery,DP.Periphery,"",NEU4,ENSG00000204099,ENS,129807,1
ENSG00000204103,DP,Macula,DP.Macula,"",MAFB,ENSG00000204103,ENS,9935,1
ENSG00000204130,DP,Macula,DP.Macula,"",RUFY2,ENSG00000204130,ENS,55680,1
ENSG00000204131,DP,Macula,DP.Macula,"",NHSL2,ENSG00000204131,ENS,392490,4
ENSG00000204131,DP,Periphery,DP.Periphery,"",NHSL2,ENSG00000204131,ENS,392490,4
ENSG00000204131,DE,Macula,DE.Macula,"",NHSL2,ENSG00000204131,ENS,392490,4
ENSG00000204131,DE,Periphery,DE.Periphery,"",NHSL2,ENSG00000204131,ENS,392490,4
ENSG00000204231,DP,Macula,DP.Macula,"",RXRB,ENSG00000204231,ENS,6257,1
ENSG00000204301,DE,Macula,DE.Macula,"",NOTCH4,ENSG00000204301,ENS,4855,1
ENSG00000204310,DP,Macula,DP.Macula,"",AGPAT1,ENSG00000204310,ENS,10554,2
ENSG00000204310,DP,Periphery,DP.Periphery,"",AGPAT1,ENSG00000204310,ENS,10554,2
ENSG00000204366,DP,Macula,DP.Macula,"",ZBTB12,ENSG00000204366,ENS,221527,1
ENSG00000204469,DP,Macula,DP.Macula,"",PRRC2A,ENSG00000204469,ENS,7916,1
ENSG00000204580,DP,Macula,DP.Macula,"",DDR1,ENSG00000204580,ENS,780,2
ENSG00000204580,DE,Macula,DE.Macula,"",DDR1,ENSG00000204580,ENS,780,2
ENSG00000204624,DE,Periphery,DE.Periphery,"",DISP3,ENSG00000204624,ENS,57540,1
ENSG00000204706,DP,Macula,DP.Macula,"",MAMDC2-AS1,ENSG00000204706,ENS,,1
ENSG00000204842,DP,Macula,DP.Macula,"",ATXN2,ENSG00000204842,ENS,6311,1
ENSG00000204843,DP,Macula,DP.Macula,"",DCTN1,ENSG00000204843,ENS,1639,1
ENSG00000204859,DP,Periphery,DP.Periphery,"",ZBTB48,ENSG00000204859,ENS,3104,2
ENSG00000204859,DE,Periphery,DE.Periphery,"",ZBTB48,ENSG00000204859,ENS,3104,2
ENSG00000204860,DP,Macula,DP.Macula,"",FAM201A,ENSG00000204860,ENS,,1
ENSG00000204954,DE,Periphery,DE.Periphery,"",C12orf73,ENSG00000204954,ENS,728568,1
ENSG00000205155,DP,Macula,DP.Macula,"",PSENEN,ENSG00000205155,ENS,55851,1
ENSG00000205213,DP,Macula,DP.Macula,"",LGR4,ENSG00000205213,ENS,55366,1
ENSG00000205423,DE,Periphery,DE.Periphery,"",CNEP1R1,ENSG00000205423,ENS,255919,1
ENSG00000205517,DE,Periphery,DE.Periphery,"",RGL3,ENSG00000205517,ENS,57139,1
ENSG00000205544,DP,Macula,DP.Macula,"",TMEM256,ENSG00000205544,ENS,254863,1
ENSG00000205572,DE,Periphery,DE.Periphery,"",SERF1B,ENSG00000205572,ENS,728492,1
ENSG00000205903,DE,Periphery,DE.Periphery,"",ZNF316,ENSG00000205903,ENS,100131017,1
ENSG00000205959,DE,Periphery,DE.Periphery,"",AC105345.1,ENSG00000205959,ENS,,1
ENSG00000205978,DE,Periphery,DE.Periphery,"",NYNRIN,ENSG00000205978,ENS,57523,1
ENSG00000206418,DE,Macula,DE.Macula,"",RAB12,ENSG00000206418,ENS,201475,1
ENSG00000207008,DP,Periphery,DP.Periphery,"",SNORA54,ENSG00000207008,ENS,677833,2
ENSG00000207008,DE,Periphery,DE.Periphery,"",SNORA54,ENSG00000207008,ENS,677833,2
ENSG00000210082,DP,Macula,DP.Macula,"",MT-RNR2,ENSG00000210082,ENS,4550,1
ENSG00000211845,DP,Macula,DP.Macula,"",TRAJ44,ENSG00000211845,ENS,,1
ENSG00000211846,DP,Macula,DP.Macula,"",TRAJ43,ENSG00000211846,ENS,,1
ENSG00000211849,DP,Macula,DP.Macula,"",TRAJ40,ENSG00000211849,ENS,,1
ENSG00000211850,DP,Macula,DP.Macula,"",TRAJ39,ENSG00000211850,ENS,,1
ENSG00000211854,DP,Macula,DP.Macula,"",TRAJ35,ENSG00000211854,ENS,,1
ENSG00000211857,DP,Macula,DP.Macula,"",TRAJ32,ENSG00000211857,ENS,,1
ENSG00000211862,DP,Macula,DP.Macula,"",TRAJ27,ENSG00000211862,ENS,,1
ENSG00000211863,DP,Macula,DP.Macula,"",TRAJ26,ENSG00000211863,ENS,,1
ENSG00000212123,DP,Macula,DP.Macula,"",PRR22,ENSG00000212123,ENS,163154,1
ENSG00000212464,DE,Periphery,DE.Periphery,"",SNORA12,ENSG00000212464,ENS,677800,1
ENSG00000212978,DP,Macula,DP.Macula,"",AC016747.1,ENSG00000212978,ENS,339803,1
ENSG00000213015,DE,Periphery,DE.Periphery,"",ZNF580,ENSG00000213015,ENS,51157,1
ENSG00000213023,DP,Macula,DP.Macula,"",SYT3,ENSG00000213023,ENS,84258,2
ENSG00000213023,DE,Macula,DE.Macula,"",SYT3,ENSG00000213023,ENS,84258,2
ENSG00000213064,DP,Macula,DP.Macula,"",SFT2D2,ENSG00000213064,ENS,375035,2
ENSG00000213064,DE,Periphery,DE.Periphery,"",SFT2D2,ENSG00000213064,ENS,375035,2
ENSG00000213190,DP,Macula,DP.Macula,"",MLLT11,ENSG00000213190,ENS,10962,3
ENSG00000213190,DE,Macula,DE.Macula,"",MLLT11,ENSG00000213190,ENS,10962,3
ENSG00000213190,DE,Periphery,DE.Periphery,"",MLLT11,ENSG00000213190,ENS,10962,3
ENSG00000213213,DE,Periphery,DE.Periphery,"",CCDC183,ENSG00000213213,ENS,84960,1
ENSG00000213246,DP,Macula,DP.Macula,"",SUPT4H1,ENSG00000213246,ENS,6827,1
ENSG00000213424,DP,Macula,DP.Macula,"",KRT222,ENSG00000213424,ENS,125113,1
ENSG00000213585,DE,Macula,DE.Macula,"",VDAC1,ENSG00000213585,ENS,7416,2
ENSG00000213585,DE,Periphery,DE.Periphery,"",VDAC1,ENSG00000213585,ENS,7416,2
ENSG00000213626,DP,Macula,DP.Macula,"",LBH,ENSG00000213626,ENS,81606,1
ENSG00000213639,DE,Periphery,DE.Periphery,"",PPP1CB,ENSG00000213639,ENS,5500,1
ENSG00000213676,DP,Macula,DP.Macula,"",ATF6B,ENSG00000213676,ENS,1388,1
ENSG00000213741,DE,Periphery,DE.Periphery,"",RPS29,ENSG00000213741,ENS,6235,1
ENSG00000213760,DE,Periphery,DE.Periphery,"",ATP6V1G2,ENSG00000213760,ENS,534,1
ENSG00000213949,DP,Macula,DP.Macula,"",ITGA1,ENSG00000213949,ENS,3672,1
ENSG00000214063,DE,Periphery,DE.Periphery,"",TSPAN4,ENSG00000214063,ENS,7106,1
ENSG00000214114,DP,Macula,DP.Macula,"",MYCBP,ENSG00000214114,ENS,26292,2
ENSG00000214114,DE,Macula,DE.Macula,"",MYCBP,ENSG00000214114,ENS,26292,2
ENSG00000214135,DE,Periphery,DE.Periphery,"",AC132008.2,ENSG00000214135,ENS,220729,1
ENSG00000214253,DP,Periphery,DP.Periphery,"",FIS1,ENSG00000214253,ENS,51024,1
ENSG00000214293,DE,Periphery,DE.Periphery,"",APTR,ENSG00000214293,ENS,100505854,1
ENSG00000214439,DP,Periphery,DP.Periphery,"",FAM185BP,ENSG00000214439,ENS,,1
ENSG00000214517,DE,Periphery,DE.Periphery,"",PPME1,ENSG00000214517,ENS,51400,1
ENSG00000214652,DP,Macula,DP.Macula,"",ZNF727,ENSG00000214652,ENS,442319,1
ENSG00000214654,DP,Macula,DP.Macula,"",B3GNT10,ENSG00000214654,ENS,,1
ENSG00000214655,DP,Macula,DP.Macula,"",ZSWIM8,ENSG00000214655,ENS,23053,1
ENSG00000214706,DE,Periphery,DE.Periphery,"",IFRD2,ENSG00000214706,ENS,7866,1
ENSG00000214765,DE,Periphery,DE.Periphery,"",SEPT7P2,ENSG00000214765,ENS,,1
ENSG00000214776,DP,Macula,DP.Macula,"",AC092821.1,ENSG00000214776,ENS,,1
ENSG00000215158,DE,Periphery,DE.Periphery,"",AC138409.2,ENSG00000215158,ENS,,1
ENSG00000215190,DE,Periphery,DE.Periphery,"",LINC00680,ENSG00000215190,ENS,728411,1
ENSG00000215218,DE,Periphery,DE.Periphery,"",UBE2QL1,ENSG00000215218,ENS,134111,1
ENSG00000215424,DP,Macula,DP.Macula,"",MCM3AP-AS1,ENSG00000215424,ENS,114044,2
ENSG00000215424,DE,Macula,DE.Macula,"",MCM3AP-AS1,ENSG00000215424,ENS,114044,2
ENSG00000215644,DP,Macula,DP.Macula,"",GCGR,ENSG00000215644,ENS,2642,2
ENSG00000215644,DE,Macula,DE.Macula,"",GCGR,ENSG00000215644,ENS,2642,2
ENSG00000215712,DP,Macula,DP.Macula,"",TMEM242,ENSG00000215712,ENS,729515,1
ENSG00000215790,DP,Macula,DP.Macula,"",SLC35E2A,ENSG00000215790,ENS,9906,1
ENSG00000218596,DE,Periphery,DE.Periphery,"",AL162578.1,ENSG00000218596,ENS,,1
ENSG00000220785,DE,Periphery,DE.Periphery,"",MTMR9LP,ENSG00000220785,ENS,,1
ENSG00000221676,DP,Periphery,DP.Periphery,"",RNU6ATAC,ENSG00000221676,ENS,100151684,2
ENSG00000221676,DE,Periphery,DE.Periphery,"",RNU6ATAC,ENSG00000221676,ENS,100151684,2
ENSG00000221890,DE,Periphery,DE.Periphery,"",NPTXR,ENSG00000221890,ENS,23467,1
ENSG00000221914,DP,Periphery,DP.Periphery,"",PPP2R2A,ENSG00000221914,ENS,5520,2
ENSG00000221914,DE,Periphery,DE.Periphery,"",PPP2R2A,ENSG00000221914,ENS,5520,2
ENSG00000221988,DP,Macula,DP.Macula,"",PPT2,ENSG00000221988,ENS,9374,1
ENSG00000223459,DP,Macula,DP.Macula,"",TCAF1P1,ENSG00000223459,ENS,,2
ENSG00000223459,DE,Macula,DE.Macula,"",TCAF1P1,ENSG00000223459,ENS,,2
ENSG00000223473,DP,Macula,DP.Macula,"","",ENSG00000223473,ENS,,2
ENSG00000223473,DE,Periphery,DE.Periphery,"","",ENSG00000223473,ENS,,2
ENSG00000223572,DE,Periphery,DE.Periphery,"",CKMT1A,ENSG00000223572,ENS,548596,1
ENSG00000223573,DP,Macula,DP.Macula,"",TINCR,ENSG00000223573,ENS,,2
ENSG00000223573,DE,Macula,DE.Macula,"",TINCR,ENSG00000223573,ENS,,2
ENSG00000223797,DP,Macula,DP.Macula,"",ENTPD3-AS1,ENSG00000223797,ENS,285266,1
ENSG00000224223,DP,Macula,DP.Macula,"",VSTM2A-OT1,ENSG00000224223,ENS,285878,1
ENSG00000224870,DP,Macula,DP.Macula,"",MRPL20-AS1,ENSG00000224870,ENS,148413,1
ENSG00000225032,DP,Macula,DP.Macula,"",AL162586.1,ENSG00000225032,ENS,102723566,4
ENSG00000225032,DP,Periphery,DP.Periphery,"",AL162586.1,ENSG00000225032,ENS,102723566,4
ENSG00000225032,DE,Macula,DE.Macula,"",AL162586.1,ENSG00000225032,ENS,102723566,4
ENSG00000225032,DE,Periphery,DE.Periphery,"",AL162586.1,ENSG00000225032,ENS,102723566,4
ENSG00000225151,DP,Macula,DP.Macula,"",GOLGA2P7,ENSG00000225151,ENS,,1
ENSG00000225179,DP,Macula,DP.Macula,"",LINC00457,ENSG00000225179,ENS,100874179,1
ENSG00000225302,DE,Periphery,DE.Periphery,"","",ENSG00000225302,ENS,,1
ENSG00000225439,DP,Macula,DP.Macula,"",BOLA3-AS1,ENSG00000225439,ENS,100507171,1
ENSG00000225880,DP,Periphery,DP.Periphery,"",LINC00115,ENSG00000225880,ENS,79854,1
ENSG00000225973,DP,Macula,DP.Macula,"",PIGBOS1,ENSG00000225973,ENS,101928527,1
ENSG00000226479,DP,Macula,DP.Macula,"",TMEM185B,ENSG00000226479,ENS,79134,3
ENSG00000226479,DE,Macula,DE.Macula,"",TMEM185B,ENSG00000226479,ENS,79134,3
ENSG00000226479,DE,Periphery,DE.Periphery,"",TMEM185B,ENSG00000226479,ENS,79134,3
ENSG00000226516,DP,Macula,DP.Macula,"",FAM138B,ENSG00000226516,ENS,654412,1
ENSG00000227248,DE,Periphery,DE.Periphery,"",FAM155A-IT1,ENSG00000227248,ENS,,1
ENSG00000227372,DP,Macula,DP.Macula,"",TP73-AS1,ENSG00000227372,ENS,57212,1
ENSG00000227487,DP,Macula,DP.Macula,"",NCAM1-AS1,ENSG00000227487,ENS,,2
ENSG00000227487,DP,Periphery,DP.Periphery,"",NCAM1-AS1,ENSG00000227487,ENS,,2
ENSG00000227671,DP,Macula,DP.Macula,"",AL390728.4,ENSG00000227671,ENS,,2
ENSG00000227671,DE,Periphery,DE.Periphery,"",AL390728.4,ENSG00000227671,ENS,,2
ENSG00000228274,DP,Macula,DP.Macula,"",AL021707.2,ENSG00000228274,ENS,,2
ENSG00000228274,DP,Periphery,DP.Periphery,"",AL021707.2,ENSG00000228274,ENS,,2
ENSG00000228300,DE,Periphery,DE.Periphery,"",C19orf24,ENSG00000228300,ENS,55009,1
ENSG00000228327,DP,Periphery,DP.Periphery,"",AL669831.1,ENSG00000228327,ENS,,1
ENSG00000228409,DP,Macula,DP.Macula,"",CCT6P1,ENSG00000228409,ENS,,1
ENSG00000228474,DP,Macula,DP.Macula,"",OST4,ENSG00000228474,ENS,100128731,1
ENSG00000228782,DE,Periphery,DE.Periphery,"",MRPL45P2,ENSG00000228782,ENS,,1
ENSG00000228794,DP,Macula,DP.Macula,"",LINC01128,ENSG00000228794,ENS,643837,1
ENSG00000228956,DP,Periphery,DP.Periphery,"",SATB1-AS1,ENSG00000228956,ENS,,3
ENSG00000228956,DE,Macula,DE.Macula,"",SATB1-AS1,ENSG00000228956,ENS,,3
ENSG00000228956,DE,Periphery,DE.Periphery,"",SATB1-AS1,ENSG00000228956,ENS,,3
ENSG00000229689,DP,Macula,DP.Macula,"",AC009237.3,ENSG00000229689,ENS,,1
ENSG00000229809,DE,Macula,DE.Macula,"",ZNF688,ENSG00000229809,ENS,146542,1
ENSG00000229852,DP,Macula,DP.Macula,"",AC019205.1,ENSG00000229852,ENS,,1
ENSG00000229922,DP,Macula,DP.Macula,"",LINC02528,ENSG00000229922,ENS,,1
ENSG00000229994,DE,Periphery,DE.Periphery,"",RPL5P4,ENSG00000229994,ENS,,1
ENSG00000230124,DP,Periphery,DP.Periphery,"",ACBD6,ENSG00000230124,ENS,100527964,2
ENSG00000230124,DE,Periphery,DE.Periphery,"",ACBD6,ENSG00000230124,ENS,100527964,2
ENSG00000230189,DP,Macula,DP.Macula,"",AC008267.2,ENSG00000230189,ENS,,3
ENSG00000230189,DE,Macula,DE.Macula,"",AC008267.2,ENSG00000230189,ENS,,3
ENSG00000230189,DE,Periphery,DE.Periphery,"",AC008267.2,ENSG00000230189,ENS,,3
ENSG00000230510,DP,Periphery,DP.Periphery,"",PPP5D1,ENSG00000230510,ENS,100506012,2
ENSG00000230510,DE,Periphery,DE.Periphery,"",PPP5D1,ENSG00000230510,ENS,100506012,2
ENSG00000230513,DP,Macula,DP.Macula,"",THAP7-AS1,ENSG00000230513,ENS,439931,1
ENSG00000230701,DE,Periphery,DE.Periphery,"",FBXW4P1,ENSG00000230701,ENS,26226,1
ENSG00000230831,DP,Macula,DP.Macula,"",AC007349.2,ENSG00000230831,ENS,,1
ENSG00000230910,DE,Periphery,DE.Periphery,"",AL391807.1,ENSG00000230910,ENS,101928307,1
ENSG00000231064,DP,Macula,DP.Macula,"",AC234582.1,ENSG00000231064,ENS,,2
ENSG00000231064,DE,Macula,DE.Macula,"",AC234582.1,ENSG00000231064,ENS,,2
ENSG00000231177,DP,Macula,DP.Macula,"",LINC00852,ENSG00000231177,ENS,84657,1
ENSG00000231312,DE,Periphery,DE.Periphery,"",MAP4K3-DT,ENSG00000231312,ENS,728730,1
ENSG00000231365,DE,Periphery,DE.Periphery,"",WARS2-AS1,ENSG00000231365,ENS,101929147,1
ENSG00000231401,DE,Periphery,DE.Periphery,"",AC023481.1,ENSG00000231401,ENS,,1
ENSG00000231754,DP,Macula,DP.Macula,"",AL512380.1,ENSG00000231754,ENS,,1
ENSG00000231856,DP,Macula,DP.Macula,"",AL162377.1,ENSG00000231856,ENS,,1
ENSG00000231889,DE,Periphery,DE.Periphery,"",TRAF3IP2-AS1,ENSG00000231889,ENS,,1
ENSG00000232098,DP,Macula,DP.Macula,"",AC012313.1,ENSG00000232098,ENS,,1
ENSG00000232388,DE,Periphery,DE.Periphery,"",SMIM26,ENSG00000232388,ENS,388789,1
ENSG00000232450,DP,Macula,DP.Macula,"",AL133517.1,ENSG00000232450,ENS,,1
ENSG00000232545,DP,Macula,DP.Macula,"",AC253536.3,ENSG00000232545,ENS,,1
ENSG00000232677,DE,Periphery,DE.Periphery,"",LINC00665,ENSG00000232677,ENS,100506930,1
ENSG00000232995,DP,Macula,DP.Macula,"",RGS5,ENSG00000232995,ENS,8490,1
ENSG00000233006,DP,Periphery,DP.Periphery,"",MIR3936HG,ENSG00000233006,ENS,553103,2
ENSG00000233006,DE,Periphery,DE.Periphery,"",MIR3936HG,ENSG00000233006,ENS,553103,2
ENSG00000233012,DP,Macula,DP.Macula,"",HDAC1P2,ENSG00000233012,ENS,,1
ENSG00000233178,DP,Macula,DP.Macula,"",AL161457.2,ENSG00000233178,ENS,,1
ENSG00000233276,DE,Periphery,DE.Periphery,"",GPX1,ENSG00000233276,ENS,2876,1
ENSG00000233579,DE,Periphery,DE.Periphery,"",KRT8P15,ENSG00000233579,ENS,,1
